number,quote
1,quote
2,"""Unsolved mysteries."""
3,"""He is a humbug, isn't he, Miss Marple?"""
4,"""Nothing about them,"""
5,"""That's not what I mean. I was not talking philosophy,"""
6,"""For instance Mrs. Carruthers had a very strange experience yesterday morning."""
7,"""A very fishy story,"""
8,"""I didn't mean that sort of village incident. I was thinking of murders and disappearances,"""
9,"""I wonder,"""
10,"""That is an admitted fact, I believe,"""
11,"""I know, dear,"""
12,"""keep your beliefs. Heaven forbid that I should in any way shatter them,"""
13,"""That so many people seem to me not to be either bad or good, but simply, you know, very silly,"""
14,"""Don't you think, Raymond,"""
15,"""that you attach too much weight to imagination? Imagination is a very dangerous thing, as we lawyers know only too well. To be able to sift evidence impartially, to take the facts and look at them as facts—that seems to me the only logical method of arriving at the truth. I may add that in my experience it is the only one that succeeds,"""
16,"""Bah!"""
17,"""I bet I could beat you all at this game. I am not only a woman—and say what you like, women have an intuition that is denied to men—I am an artist as well. I see things that you don't. And then, too, as an artist I have knocked about among all sorts and conditions of people. I know life as darling Miss Marple here cannot possibly know it,"""
18,"""May I speak?"""
19,"""I didn't think you would care to play,"""
20,"""That would be lovely, Miss Marple,"""
21,quote
22,"“I think it would be very interesting,”"
23,"“especially with so many clever gentlemen present. I am afraid I am not clever myself, but living all these years in St. Mary Mead does give one an insight into human nature.”"
24,"“There was talk, I suppose,”"
25,
26,quote
27,"""I should think you were with your foolish ways,"""
28,"""I must explain,"""
29,"""It is not good for you, Milly, it really isn't,"""
30,"""I must explain,"""
31,"""You drink up that bowl of cornflour. It will do you all the good in the world,"""
32,"""So, you see, that knocked our case against the husband to pieces."""
33,"""And so the case fell to pieces?"""
34,"""And so the case fell to pieces,"""
35,"""And that is all, is it?"""
36,"""Will you speak first?"""
37,"""I confess,"""
38,"""The companion!"""
39,"""I should hardly like to say,"""
40,"""But you have got to, Mr. Petherick,"""
41,"""On the facts,"""
42,"""I disagree with you all,"""
43,"""The tinned lobster was bad,"""
44,"""The doctor’s daughter,"""
45,"""And now, Sir Henry, tell us,"""
46,"""One moment,"""
47,"""Dear, dear,"""
48,"""What has dead and gone Hargraves got to do with the case?"""
49,"""The facts are so very alike,"""
50,"""My dear Aunt Jane,"""
51,"""The poor girl, Gladys Linch,"""
52,"""I think, Miss Marple, that you are under a slight misapprehension,"""
53,"""I am right, am I not?"""
54,"""What about the trifle and the hundreds and thousands?"""
55,"""Cooks nearly always put hundreds and thousands on trifle, dear,"""
56,"""But that is impossible,"""
57,"""The companion was banting, you remember."""
58,"""It is a very curious thing,"""
59,"""No, dear,"""
60,"""Well, Aunt Jane, this is one up to you,"""
61,"""No, dear,"""
62,quote
63,"“I have never forgotten it,”"
64,"“It made me feel creepy, as you call it,”"
65,“Since then I have never laughed at the people who use the word atmosphere. There is such a thing. There are certain places imbued and saturated with good or evil influences which can make their power felt.”
66,"“That house, The Larches, is a very unhappy one,”"
67,"“Old Mr. Smithers lost all his money and had to leave it, then the Carslakes took it and Johnny Carslake fell downstairs and broke his leg and Mrs. Carslake had to go away to the south of France for her health, and now the Burdens have got it and I hear that poor Mr. Burden has got to have an operation almost immediately.”"
68,"“There is, I think, rather too much superstition about such matters,”"
69,"“I have known one or two ‘ghosts’ that have had a very robust personality,”"
70,"“Atmosphere,”"
71,"“I don’t know whether any of you know Dartmoor at all. The place I am telling you about is situated on the borders of Dartmoor. It was a very charming property, though it had been on the market without finding a purchaser for several years. The situation was perhaps a little bleak in winter, but the views were magnificent and there were certain curious and original features about the property itself. It was bought by a man called Haydon—Sir Richard Haydon. I had known him in his college days, and though I had lost sight of him for some years, the old ties of friendship still held, and I accepted with pleasure his invitation to go down to Silent Grove, as his new purchase was called.”"
72,"“The Goddess of the Moon,”"
73,"“Oh, do let us have a wild orgy tonight. Fancy dress. And we will come out here in the moonlight and celebrate the rites of Astarte,”"
74,quote
75,"I don’t like to say, I am sure, but curious things do happen."
76,"Of course not, dear"
77,"He was a right-handed man, was he not? I mean to stab himself in the left shoulder he must have been."
78,quote
79,"“I don’t see how anyone else could have done it,”"
80,"“I mean if, as Mr. Petherick so wisely says, one looks at the facts and disregards all that atmosphere of heathen goddesses which I don’t think is very nice. He went up to him first and turned him over, and of course to do that he would have to have had his back to them all, and being dressed as a brigand chief he would be sure to have a weapon of some kind in his belt. I remember dancing with a man dressed as a brigand chief when I was a young girl. He had five kinds of knives and daggers, and I can’t tell you how awkward and uncomfortable it was for his partner.”"
81,“his crime profited him nothing.”
82,"“For five years,” he wrote, “I have lived in Hell. I hope, at least, that I may expiate my crime by dying honourably.”"
83,"“I do not think that explanation quite covers the facts. I still think there was an evil influence in that grove, an influence that directed Elliot Haydon’s action. Even to this day I can never think without a shudder of The Idol House of Astarte.”"
84,"“You are so romantic, Raymond dear,”"
85,in CSV format:
86,quote
87,quote
88,"Well, dear Raymond, I do think you should be more careful how you choose your friends. You are so credulous, dear, so easily gulled. I suppose it is being a writer and having so much imagination. All that story about a Spanish galleon! If you were older and had more experience of life you would have been on your guard at once. A man you had known only a few weeks, too!"
89,"You wouldn't like my opinion, dear. Young people never do, I notice. It is better to say nothing."
90,"Well, dear Raymond, I do think you should be more careful how you choose your friends. You are so credulous, dear, so easily gulled. I suppose it is being a writer and having so much imagination. All that story about a Spanish galleon! If you were older and had more experience of life you would have been on your guard at once. A man you had known only a few weeks, too!"
91,"You wouldn't like my opinion, dear. Young people never do, I notice. It is better to say nothing."
92,"Well, dear Raymond, I do think you should be more careful how you choose your friends. You are so credulous, dear, so easily gulled. I suppose it is being a writer and having so much imagination. All that story about a Spanish galleon! If you were older and had more experience of life you would have been on your guard at once. A man you had known only a few weeks, too!"
93,"You wouldn't like my opinion, dear. Young people never do, I notice. It is better to say nothing."
94,"Well, dear Raymond, I do think you should be more careful how you choose your friends. You are so credulous, dear, so easily gulled. I suppose it is being a writer and having so much imagination. All that story about a Spanish galleon! If you were older and had more experience of life you would have been on your guard at once. A man you had known only a few weeks, too!"
95,"You wouldn't like my opinion, dear. Young people never do, I notice. It is better to say nothing."
96,"Well, dear Raymond, I do think you should be more"
97,quote
98,quote
99,""" said Miss Marple, “it is much easier for me sitting here quietly than it was for you—and being an artist you are so susceptible to atmosphere, aren’t you? Sitting here with one’s knitting, one just sees the facts. Bloodstains dropped on the pavement from the bathing dress hanging above, and being a red bathing dress, of course, the criminals themselves did not realize it was bloodstained. Poor thing, poor young thing!”"
100,""" said Joyce. “It was a year later. I was at a little east coast seaside resort, and I was sketching, when suddenly I had that queer feeling one has of something having happened before. There were two people, a man and a woman, on the pavement in front of me, and they were greeting a third person, a woman dressed in a scarlet poinsettia chintz dress. ‘Carol, by all that is wonderful! Fancy meeting you after all these years. You don’t know my wife? Joan, this is an old friend of mine, Miss Harding.’”"
101,"dear,"" said Miss Marple, “it is much easier for me sitting here quietly than it was for you—and being an artist you are so susceptible to atmosphere, aren’t you? Sitting here with one’s knitting, one just sees the facts."
102,quote
103,"“I always find one thing very like another in this world,”"
104,“There is a great deal of wickedness in village life. I hope you dear young people will never realize how very wicked the world is.”
105,"“No, no, my dear young lady. You need have no fears on that score. The story I am about to tell is a perfectly simple and straightforward one and can be followed by any layman.”"
106,"“No legal quibbles, now,”"
107,quote
108,"‘That cover never did sit right,’"
109,"‘My! I could make a better fit myself,’"
110,quote
111,"“Now, there is my little problem. I have, I hope, stated it clearly. I should be interested to hear your views.”"
112,"“I was thinking of little Tommy Symonds, a naughty little boy, I am afraid, but sometimes very amusing. One of those children with innocent childlike faces who are always up to some mischief or other. I was thinking how last week in Sunday School he said, ‘Teacher, do you say yolk of eggs is white or yolk of eggs are white?’ And Miss Durston explained that anyone would say ‘yolks of eggs are white, or yolk of egg is white’—and naughty Tommy said: ‘Well, I should say yolk of egg is yellow!’ Very naughty of him, of course, and as old as the hills. I knew that one as a child.”"
113,"“Oh yes, it has,”"
114,"“It is a catch! And so is Mr. Petherick’s story a catch. So like a lawyer! Ah, my dear old friend!”"
115,"“I knew that as a child,”"
116,“Played with it too.”
117,"“Now, there is my little problem. I have, I hope, stated it clearly. I should be interested to hear your views.”"
118,"Petherick,”"
119,” I said. ‘I am keenly interested.’
120,"of course, not known to you,’ he said."
121,’ I replied.
122,’ said Philip Garrod.
123,but the writing disappears entirely in four or five days.’”
124,” she said. “I know it. Many is the time I have played with it as a child.”
125,"Mr. Petherick,” she said. “Just like a lawyer.”"
126,"you are laughing at me, my dears,” said Miss Marple placidly. “You think that because I have lived in this out-of-the-way spot all my life I am not likely to have had any very interesting experiences.”"
127,"my dear,” said Miss Marple, “human nature is much the same everywhere, and, of course, one has opportunities of observing it at close quarters in a village.”"
128,"Aunt Jane,” cried Joyce. “I hope you don’t mind me calling you Aunt Jane?”"
129,my dear?” said Miss Marple.
130,which made the blood flame to the girl’s cheeks. Raymond West fidgeted and cleared his throat in a somewhat embarrassed manner.
131,and bent her attention once more to her knitting.
132,"of course, that I have lived what is called a very uneventful life, but I have had a lot of experience in solving different little problems that have arisen. Some of them have been really quite ingenious, but it would be no good telling them to you, because they are about such unimportant things that you would not be interested—just things like: Who cut the meshes of Mrs. Jones’s string bag? and why Mrs. Sims only wore her new fur coat once. Very interesting things, really, to any student of human nature. No, the only experience I can remember that would be"
133,quote
134,"‘It is so wicked,’"
135,"‘Of course it is wicked,’"
136,"‘There is nothing that you can tell me about people’s minds that would astonish or surprise me. Now, Mabel, will you tell me in plain English what people are saying about you?’"
137,"‘It seemed that Geoffrey Denman’s death, being quite sudden and unexpected, gave rise to various rumours. In fact—and in plain English as I had put it to her—people were saying that she had poisoned her husband.’"
138,"‘Now, as I expect you know, there is nothing more cruel than talk, and there is nothing more difficult to combat. When people say things behind your back there is nothing you can refute or deny, and the rumours go on growing and growing, and no one can stop them. I was quite certain of one thing: Mabel was quite incapable of poisoning anyone. And I didn’t see why life should be ruined for her and her home made unbearable just because in all probability she had been doing something silly and foolish.’"
139,"‘There is no smoke without fire,’"
140,"‘Well,’"
141,"‘And the servants heard it, I suppose?’"
142,‘They weren’t in the room.’
143,"‘No, my dear,’"
144,"‘Oh, the usual things. It was always the same things over and over again. Some little thing would start us off, and then Geoffrey became impossible and said abominable things, and I told him what I thought of him.’"
145,‘It wasn’t my fault—’
146,"‘I don’t know what you mean by anything else,’"
147,"‘Nothing and nobody can help me,’"
148,"‘I wanted to make away with myself,’"
149,"‘No, I threw it away.’"
150,"‘No, he rang the bell violently. He must have rung several times. At last Dorothy, the house-parlourmaid, heard it, and she waked the cook up, and they came down. When Dorothy saw him she was frightened. He was rambling and delirious. She left the cook with him and came rushing to me. I got up and went to him. Of course I saw at once he was dreadfully ill. Unfortunately Brewster, who looks after old Mr. Denman, was away for the night,"
151,quote
152,"I saw the window of the fishmonger’s shop. There was only one thing in it, a fresh haddock."
153,"Oh, my God! An answer to prayer—a fresh haddock!"
154,"Yes, Raymond, and there is no need to be profane about it. The hand of God is everywhere. The first thing I saw were the black spots—the marks of St. Peter’s thumb. That is the legend, you know. St. Peter’s thumb. And that brought things home to me. I needed faith, the ever true faith of St. Peter. I connected the two things together, faith—and fish."
155,"Has it ever occurred to you how much we go by what is called, I believe, the context? There is a place on Dartmoor called Grey Wethers. If you were talking to a farmer there and mentioned Grey Wethers, he would probably conclude that you were speaking of these stone circles, yet it is possible that you might be speaking of the atmosphere; and in the same way, if you were meaning the stone circles, an outsider, hearing a fragment of the conversation, might think you meant the weather. So when we repeat a conversation, we don’t, as a rule, repeat the actual words; we put in some other words that seem to us to mean exactly the same thing."
156,I saw both the cook and Dorothy separately. I asked the cook if she was quite sure that her master had really mentioned a heap of fish. She said she was quite sure.
157,"'Were these his exact words,' I asked, 'or did he mention some particular kind of fish?'"
158,"'That’s it,' said the cook; 'it was some particular kind of fish, but I can’t remember what now. A heap of—now what was it? Not any of the fish you send to table. Would it be a perch now—or pike? No. It didn’t begin with a P.'"
159,"Dorothy also recalled that her master had mentioned some special kind of fish. 'Some outlandish kind of fish it was,' she said."
160,'A pile of—now what was it?'
161,'Did he say heap or pile?' I asked.
162,"'I think he said pile. But there, I really can’t"
163,quote
164,"“Well, at all events, Aunt Jane,”"
165,"“It happened just before dinner, didn’t it? When you took Joyce out to admire the sunset. It is a very favourite place, that. There by the jasmine hedge. That is where the milkman asked Annie if he could put up the banns.”"
166,"“Everybody is very much alike, really. But fortunately, perhaps, they don’t realize it.”"
167,quote
168,"Yes, dear"
169,is Miss Instow a pretty girl? I suppose she plays golf?
170,"Yes. She's good at all games. And she's nice-looking, attractive-looking, very fair with a healthy skin, and nice steady blue eyes. Of course we always have felt that she and George Pritchard—I mean if things had been different—they are so well suited to one another."
171,Oh yes. Great friends.
172,"Do you think, Dolly, that I might be allowed to go on with my story?"
173,"Arthur, wants to get back to his ghosts."
174,And they were friends?
175,Oh yes. Great friends.
176,You don’t like my saying that—but it’s true. What use is Mrs. Pritchard’s life to her? None at all; and it’s hell for George Pritchard. To have his wife frightened out of existence would be the best thing that could happen to him.
177,George is most awfully good to her always.
178,"Yes, dear"
179,quote
180,"If you wished to kill anyone, I shouldn’t be at all satisfied to trust to fright. I know one reads of people dying of it, but it seems a very uncertain sort of thing, and the most nervous people are far more brave than one really thinks they are. I should like something definite and certain, and make a thoroughly good plan about it."
181,"No, I was trying to put myself in the place of—er—a certain person."
182,Do you mean George Pritchard?
183,Have they married?
184,That is important. Very important.
185,"No, dear, not quite. You see, if I were going to kill anyone—which, of course, I wouldn’t dream of doing for a minute, because it would be very wicked, and besides I don’t like killing—not even wasps, though I know it has to be, and I’m sure the gardener does it as humanely as possible."
186,""""
187,""""
188,""""
189,""""
190,"nurses are human beings, and what with having to be so correct in their behaviour and wearing those uncomfortable collars and being so thrown with the family—well, can you wonder that things sometimes happen?"""
191,"she had been there before, and very much thrown with Mr. Pritchard, who you say is an attractive man. I dare say she thought, poor thing—well, we needn’t go into that. I don’t suppose she knew about Miss Instow, and of course afterwards, when she found out, it turned her against him and she tried to do all the harm she could. Of course the letter really gave her away, didn’t it?"""
192,""""
193,""""
194,""""
195,""""
196,”
197,"destroyed in their thousands—and usually on such a beautiful summer’s day. But I remember thinking, when I saw the gardener shaking up the cyanide of potassium in a bottle with water, how like smelling salts it looked. And if it were put in a smelling salt bottle and substituted for the real one—well, the poor lady was in the habit of using her smelling salts. Indeed you said they were found by her hand. Then, of course, while Mr. Pritchard went to telephone to the doctor, the nurse would change it for the real bottle, and she’d just turn on the gas a little bit to mask any smell of almonds and in case anyone felt queer, and I always have heard that cyanide leaves no trace if you wait long enough. But, of course I may be wrong, and it may have been something entirely different in the bottle; but that doesn’t really matter, does it?"""
198,don’t they?”
199,don’t they?”
200,"Miss Marple,”"
201,”
202,”
203,quote
204,"Just like that girl of Israel Peters, the one who went on the stage and had such good legs that they made her principal boy in the pantomime. Everyone said she'd come to no good, but she married a commercial traveller and settled down splendidly."
205,quote
206,"“But you felt there was something wrong,”"
207,“How long did she stay out there?”
208,“Did it seem to have upset her?”
209,"“She didn’t, for instance, grow fatter?”"
210,"“How horrible,”"
211,"“And yet, in another way, I may be doing her an injustice,”"
212,"“There may be, I think there are, consciences which work very slowly—which take some time to awaken to the enormity of the deed committed."
213,"“It was the evening before her departure from the Canaries. She had asked me to go and see her, and had thanked me very warmly for all I had done to help her."
214,"“Do you think,”"
215,“that one is ever justified in taking the law into one’s own hands?”
216,quote
217,"“I’m afraid I don’t, Sir Henry,” said Miss Marple, smiling apologetically. “I think her end shows her to have been a very clever and resourceful woman.”"
218,"“You always laugh at me, Sir Henry,” said Miss Marple reproachfully. “I must confess it does remind me, just a little, of old Mrs. Trout. She drew the old age pension, you know, for three old women who were dead, in different parishes.”"
219,"“Of course not,” said Miss Marple. “It wouldn’t—to you. But some of the families were very poor, and the old age pension was a great boon to the children. I know it’s difficult for anyone outside to understand. But what I really meant was that the whole thing hinged upon one old woman being so like any other old woman.”"
220,quote
221,It’s the only natural way of thinking of it. Dear Mrs. Bantry began that way just now. Why should the rich employer kill the humble companion? It’s so much more likely to be the other way about. I mean—that’s the way things happen.
222,"But of course, she would have to wear Miss Barton’s clothes, and they would probably be a little tight on her, so that her general appearance would look as though she had got a little fatter. That’s why I asked that question. A gentleman would be sure to think it was the lady who had got fatter, and not the clothes that had got smaller—though that isn’t quite the right way of putting it."
223,"She only kept it up for another month or so. And during that time I expect she travelled, keeping away from anyone who might know her. That’s what I meant by saying that one lady of a certain age looks so like another. I don’t suppose the different photograph on her passport was ever noticed—you know what passports are. And then in March, she went down to this Cornish place and began to act queerly and draw attention to herself so that when people found her clothes on the beach and read her last letter they shouldn’t think of the commonsense conclusion."
224,"No body. That’s the thing that would stare you in the face, if there weren’t such a lot of red herrings to draw you off the trail—including the suggestion of foul play and remorse. No body. That was the real significant fact."
225,"Not she! It’s just Mrs. Trout over again. Mrs. Trout was very good at red herrings, but she met her match in me. And I can see through your remorse-driven Miss Barton. Drown herself? Went off to Australia, if I’m any good at guessing."
226,"You are, Miss Marple. Undoubtedly you are. Now it again took me quite by surprise. Why, you could have knocked me down with a feather that day in Melbourne."
227,Was that what you spoke of as a final coincidence?
228,"She doesn’t, my dear. She was only a person—not a very nice person—in the village."
229,"Oh! In the village. But nothing ever happens in a village, does it? She sighed."
230,quote
231,I do
